Timestamp,Temperature,Altitude,Speed,Vertical Speed,Engine RPMs,Throttle,Oil Pressure,Oil Temperature,Fuel Capacity,Fuel Flow,Pitch,Pitch Rate,Roll,Roll Rate,Yaw,Yaw Rate,Alerts
2025-07-29T17:23:53Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,270.02,0.00
2025-07-29T17:23:53Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,270.02,0.00
2025-07-29T17:23:53Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:54Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:54Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:54Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:54Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:54Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:54Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:54Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:54Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:54Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:54Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:55Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:55Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:55Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:55Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:55Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:55Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:55Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:55Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:55Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:55Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:56Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:56Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:56Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:56Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:56Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:56Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:56Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:56Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:56Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:56Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:57Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:57Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:57Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:57Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:57Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:57Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:57Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:57Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:57Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:57Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:58Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:58Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:58Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:23:58Z,94.66,-9999.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.42,0.00,0.00,0.00,0.02,0.00
2025-07-29T17:24:10Z,58.59,115.42,0.00,0.00,0.00,0.00,0.00,59.27,10.75,0.00,5.46,0.00,-0.22,0.00,0.01,0.00
2025-07-29T17:24:10Z,58.59,115.42,3.01,-0.00,0.00,0.00,0.00,59.27,10.75,0.00,5.49,0.00,-0.22,0.00,0.01,0.00
2025-07-29T17:24:10Z,58.59,115.42,2.89,-0.00,0.00,0.00,0.00,59.27,10.75,0.00,5.49,0.01,-0.22,-0.00,0.01,-0.00
2025-07-29T17:24:10Z,58.59,115.42,2.84,-0.00,0.00,0.00,0.00,59.27,10.75,0.00,5.49,0.00,-0.22,-0.00,0.01,-0.00
2025-07-29T17:24:11Z,58.59,115.42,2.83,-0.00,0.00,0.00,0.00,59.27,10.75,0.00,5.49,-0.00,-0.22,-0.00,0.01,-0.00
